User Name,Rating,Comment,Date
H. Sujarwe,1,"saya udah integrasi, UI nya kelihatan simpel, namun fungsi nya 0, overview nya gak mewakili transaksi yg sedang berjalan, alamat & no telp buyer di sensor gak bisa dibuka, withdrawal gk bisa instan, nunggu 3 hari, pajak aplikasi 15% gila",2025-05-16 06:26:08
Ronny,1,"aplikasi ini belum siap untuk digunakan oleh user, masih terlihat tahap development, apakah tim developer tidak berikan waktu untuk pengerjaan atau tidak bisa mengejar pengerjaan aplikasi hingga waktu release",2025-05-16 04:42:01
Rayza Surya Darma,3,dashboard bagus tokopedia yg lama,2025-05-16 03:19:56
Kris Ch,2,"Sebagai seller, pendapat saya, aplikasi ini kurang user friendly. 1. Untuk mengedit / menambah jasa pengiriman harus dari PC/laptop, kalau menggunakan HP tidak bisa 2. Kita tidak bisa mengklik link isi detail pesanan dari pembeli. Bisa terjadi kesalahan apabila terdapat banyak varian/jenis/warna di link tersebut. 3. Waktu pelepasan dana, sekarang jadi lambat, sekitar 6 hari atau 7 hari, menyulitkan perputaran cash flow seller kecil. Lebih bagus, aplikasi tokopedia seller dibanding ini",2025-05-16 02:31:00
Ken Kitaro,3,"Dari jaman engkong gw PAUD, baru ada aplikasi yg nada notifnya bisa ganti sendiri. aneh binti ajaib",2025-05-16 02:25:58
Nugro Septianto,1,ribet. fokus jualan ke shopee aja sekarang.. potongannya banyak disini,2025-05-15 23:55:37
Radie McDibyoe,1,lepas tautan hanya bisa setelah 48 jam. ini sudah 72 jam.. KAPAN BISA DILEPAS TAUTANNYA DEV BEGO?!!,2025-05-15 23:54:35
Taufik Kurniawan,1,Sangat sangat merugikan seller,2025-05-15 23:15:04
Zaki Shafwan,1,"can't login due to ""unexpected verification error""",2025-05-15 21:07:31
Ihtisham King,4,Mashallah ❤️‍🩹,2025-05-15 16:49:21
AVS,4,"aplikasi makin menyulitkan penjual, gabung dgn tiktok menandakan sndri tdk mampu tdk independent lihat sebelah makin jaya (orange), apakah akan menyusul nasib sama dengan si merah...😁 😁 ayo ke orange aja....",2025-05-15 16:33:03
Nelson Halim,1,"The UI is not user friendly, chat, order, product always dissapear, must filter first to show it, it so dumb ui, and the new regulation is so bad why must wait 7 day if the buyer don't accept / finish order, and it take 1 day again for withdrawing the funds to my balance, pls bring my store back to tokopedia seller only, this is a bad decision, what a joke apps",2025-05-15 14:54:40
Ruth Mulwa,5,Great app easy to use and gives you alot o help to make your buisness successfull,2025-05-15 14:50:55
David Ivan,2,Sejak punya hp baru kali ini ada aplikasi nada notifnya bisa balik sendiri ke default.,2025-05-15 14:42:36
David T Budianto,1,"I don't use TikTok, I am not interested in TikTok. We are Tokopedia sellers, why force us to be TikTok sellers??? Very complicated to ""merge"". I don't even hv TikTok account.",2025-05-15 13:05:40
Rudi anto,1,"ribet, suka error",2025-05-15 12:19:35
Gary Sofhian,1,Dipaksa gabung.. setelah gabung duh kualitas jauh sangat dari tokpedseller sebelumnya tiap mau check pesanan rumit bangat apalagi menghubungi customer service yang dulunya diapk tokped seller responsif dan cepat mengatasi sekarang perlu antrian 60orang lagi dan lebih gilanya 1org aja makan waktu 5-10menit.. kacaauuu. masih banyak perlu revisi ini apk bad very bad,2025-05-15 11:30:08
Anes S,3,"Aneh, aplikasi ini hilang sendiri. Install lagi, besoknya hilang lagi 🤦‍♂️🤦‍♂️🤦‍♂️",2025-05-15 08:23:16
I Goh,1,"Maksa suruh gabung. tp mau gabung ribetnya minta ampun. suruh tanda tangan novasi, tp gk ada link. di chat ke bantuan jawabnya disuruh nunggu mulu. apaan dah. bagus"" Tokopedia suruh suruh gabung. eh pea gak jelas",2025-05-15 05:48:49
Gerry Sean Moningkey,1,Don't force people to use your trash.,2025-05-15 02:55:09
Arie Murti,1,"aplikasi ancur, berat banget loadingnya , banyak error.. balikin ke tokped seller!!!",2025-05-15 00:41:27
Olubukola Thomas,4,it is a great app with a step by easy guide .,2025-05-14 17:54:57
Fabian Falconi,1,I put in a lot of work yesterday to get my first book ready to sell this coming week and saved the draft. Now I can find the draft anywhere. It'll get a better rating once this is resolved.,2025-05-14 15:20:36
Clik Here,1,I couldn't even find my products at the search page on mobile apps since this tiktok BS started.,2025-05-14 13:47:56
zhafirah yanda masya,1,Oi. I JUST WANNA SELL MY PRODUCTS ON TOKPED WHY DON'T YOU PROVIDE CLEARER AND EASIER TOOLS TO DO SO? WHY MY PRODUCTS AUTOMATICALLY LISTED ON TIKTOK SHOP ONLY? SO INFRUIATING. FIX THIS OR AT LEAST ADMIT THAT YOU'RE BAD AT IT,2025-05-14 10:58:20
daniel Lmt,1,"tampilan jelek, aplikasi tidak responsif, sering error",2025-05-14 10:34:58
Henry GOUW,1,sangat sangat tidak user friendly untuk seller,2025-05-14 08:47:59
Imanuel Benz Setyawan,5,jossss,2025-05-14 07:15:59
Estu Nugroho Putro,2,"Kalo ada masalah, CS gak bisa dihubungi. Seperti e-commerce yg dijalankan Otomatis ini, tanpa kendali QC yg jelas. Jika ada perbaikan sistem, baru ubah penilaian",2025-05-14 06:44:38
sacuso samara,3,ribet byk sekali batasan,2025-05-14 06:00:47
Okka Linardi,1,"App belum siap sudah dipaksa integrasi! Masih banyak issue dan Customer Carenya masih kurang training dan tidak dapat memberikan informasi yg sesuai! setelah integrasi pun tidak dapat dikembalikan ke posisi sebelum integrasi, jadi semakin ngaco!",2025-05-14 05:08:52
Stephen Hilpert,1,I can't get my products to be live in my shop. it says it is alive but when I look in the shop it don't show no products at all,2025-05-14 02:44:36
F A,1,So hard to use. Not user friendly at all. I cannot see the ongoing order right away when i open the order tab i need to find in the filter to find the ongoing order and it doesnt even give me notification when the order delivered or compelted. And they cut so many unknown fee from seller (more than 20%) and the customer care cant even give me explanation for that. I regreted so much for integrated my tokopedia store into this.,2025-05-14 00:53:03
Jonathan Thomas,5,perfect 👌🏾 for adults,2025-05-14 00:23:06
Apa Ya,1,"Suck features, lag, buggy and uncomfortable user experience. I cannot login with my own account because of error in captcha verification, the features are gimmick and useless, why they putting more analytical sales instead of basic feature like etalase and previews. I hope i can turn my shop back before integrated with this",2025-05-13 23:40:36
Hakdog Ka,1,Basta basta na lang nag bibigay ng violation!! walang kwenta customer service nito!! nag appeal ako wala pang isang minuto appeal reject agad!?? Wala pang matibay na ebidensya. Pa appeal appeal pa kayong nalalaman tapos lahat rin naman irereject nyo!! Pweee!! laki laki na nga ng kaltas nyo di nyo pa ayusin service nyo! POOR CUSTOMER SERVICE!,2025-05-13 14:49:13
HS Hridoy Gazi,5,Good apps,2025-05-13 14:47:29
Jesusa Salcedo,5,I love all the items,2025-05-13 11:29:38
clay crimson,3,"Kurang nyaman digunakan, masih enak pakai tokopedia. Susah edit"" ribet sangat",2025-05-13 11:28:32
Rudy kingkong,1,"Aplikasi jelek, jauh lebih bagus tokopedia seller app.",2025-05-13 10:58:11
qnalsk 94,1,kenapa sih harus dicombine dg toped. aplikasinya sgt sulit untuk dioperasikan. ga bisa pilih kurir..ga bisa update no resi,2025-05-13 08:55:59
ricoism oe,1,"susah sekali digunakan,",2025-05-13 08:40:41
D3E J4Y,1,"Forcing Tokopedia sellers to sell in an app that is Difficult, Inconvenient, Cluttered, Annoying, and Confusing, while already having a good stable Seller app. If there is a negative star I would rate -5/5",2025-05-13 07:32:34
Line Up,2,"bagus fitur² nya, banyak yang memudahkan dan simpel. tapi apknya lemot buat uploud",2025-05-13 05:00:22
Alexander Laevis,1,"just started using this because i have some product that i want to sell, today it's supposed someone from courier to pickup my order, so i want to double check in my app and it's dissapper, i Countlessly refresh but nothing happened. when i go here and check reviews, seems I'm not the only one",2025-05-13 02:36:34
Rino Kartan,1,Aplikasi PEMAKSAAN terhadap seller² tokopedia dipindah kesini dg ancaman Yang ternyata aplikasi tiktok seller ini yg kata nya tokopedia juga ancurrrr isi dalam nya!! Kasian seller² indonesia yg sudah berjuang dam merintis di tokopedia Kapan tokopedia mau diakuisisi lagi sama investor indonesia? Kami seller² indonesia siap kasih omzet ke investor indonesia,2025-05-13 01:38:33
Rudy Handala,1,tidak muncul notifikasi dari chat calon pembeli sehingga terjadi respons yang lambat dan mengakibatkan kegagalan transaksi yg potensial dan menurunnya performa toko,2025-05-12 23:53:07
Richard Perdana Gunawan,2,ribet,2025-05-12 23:37:12
Tya,1,"Seller tokped disuruh pindah kesini, tapi aplikasi ini sama sekali belum siap. Sebelumnya sudah terbiasa menggunakan Tokopedia yg lengkap fiturnya & mudah pencairan dana hasil penjualan. Sedangkan aplikasi ini minim fitur, tidak ramah pengguna, & pencairan dana entah kapan, beda dengan Tokopedia yg langsung bisa ditarik hari itu juga. Menu saldo penjualan aja entah dimana letaknya, ngga bisa dilihat sejauh ini. Kecewa banget!",2025-05-12 23:16:30
masaro 2060,1,Cannot close my own store. and cannot delete product in my seller product. even chat with cs no menu in this fn app. why u must combined this toped seller an tikoshop?? back to shopee n olx,2025-05-12 16:36:26
Wahyu Dwi,2,Cant find product items on tokopedia mobile apps after merging or create new product but it appears on tokopedia desktop mode. please fix this,2025-05-12 16:28:13
child MR,1,"the most worst platform in malaysia,pls go back china....customer sent a emtpy parcel photo ,then seller need to refund all? we hv put all item in parcel, scam tik tok",2025-05-12 15:25:11
Wahyudi Y.,1,Masih lemot dan bikin bingung. Platformnya masih belum 100% siap merger.,2025-05-12 13:20:21
Johny Lim,1,"ASLI RIBET BANGET, MEMUSINGKAN. NOTIFIKASI JUGA NGGA JELAS. UI nya jelek parah developernya ini. Saya ingin mengggunakan kembali Tokopedia seller yg lama.",2025-05-12 12:28:01
Arvin Sousuke,1,very bad app shame on you tokopedia,2025-05-12 11:52:40
Eka Fitri,5,system ok,2025-05-12 11:39:43
Lea Ark,2,"didnt suport selling products, too many terms and conditions after becoming one seller centre",2025-05-12 11:26:23
hendy yoviana,1,"motto tiktok, pembeli adalah raja, penjual adalah keset. mau rugi karena pembeli berubah pikiran juga bisa, penjual kena getahnya.. penjual tokopedia dipaksa pindah ke tiktok, mending jual di platform lain sih..",2025-05-12 07:23:39
franky__a,1,"Tokopedia is getting worse & worse. This company is just trying to act like a big company without knowing how and what some sellers do for the transactions. One sidedly making a new app and new system, ruining the old system that some sellers have done for years. Communication is harder to do, many hidden features that can hardly be seen, orders options are directed back to Tokopedia app. Tokopedia is such a disappointment and failure. I don't think I will continue selling stuff with this app.",2025-05-12 04:48:03
Evelyn Wibowo,1,"always crash, cannot open the app",2025-05-12 00:38:50
zevanya wijaya,1,"applikasi cacat jangan mau jualan via ini applikasi mending minta buyer direct transfer , pembeli komplain tiba2 auto approve refund Dana tanpa pengembalian barang !!!! applikasi busuk semoga cepet bangkrut !!!!",2025-05-11 22:10:48
FILINO WIJAYA,3,tolong fitur untuk pelepasan tautan akun resmi diperbarui [tanpa batasan] saya mau lepas akun karena tidak pernah ada transaksi pembelian,2025-05-11 18:40:00
Falian Aridua,1,"Toped sejak gabung dengan tiktok dari ecommerce unggul jadi melangsa. Notifikasi pesanan tidak ada pemberitahuan ke email. Login dari app tidak bisa, baik dari no hp ataupun email, nanya CS seenaknya menutup livechat yang sedang berlangsung dan jawaban serba template. Sangat menyesal mengintegrasikan toped seller ke seller center. Untuk seller lain mending pikir-pikir dulu. Sudah banyak komplainan di web mediakonsumen. Parahnya ndak bisa balik ke toped seller. Nasibmu kini toped, menyedihkan 😥",2025-05-11 15:36:41
Yossy 83,1,"tokopedia seller tidak bisa upload produk baru sejak terintegrasi dengan tiktok seller,setelah terintegrasi pun tdk bisa upload barang dr tiktok seller center",2025-05-11 03:55:29
Jacob Pickens,1,Immediately had withdrawals suspended before even listing a product. All of my documents are legit. Multiple other online stores its been fine. Plenty of sales. Had to make multiple 10s+ identity videos. rejected every time even though I did exactly as they said Atleast 3 times a day I'll get an email encouraging me to sell. List more products. I'm convinced this is a scam. Block my withdrawals and then encourage me to make sales with the hopes they'll let me get my money? I'll stick with ebay,2025-05-10 23:31:01
Samantha Jorge,3,difficult to integrate products,2025-05-10 20:50:42
C Washington,5,Easy to navigate once you get the hang of things!,2025-05-10 18:18:31
Deon Strong,5,Love it. I would recommend this app to anyone,2025-05-10 18:08:20
Lala Luna,5,easy,2025-05-10 17:37:42
Amri Novariansyah,1,"Bad app and not fair rules for sellers, bring back topseller Tokopedia app !!!!",2025-05-10 17:01:48
Harry Harrza,1,"Be careful, this app is a SCAM! don't use it if you don't want to lose your money!",2025-05-10 16:09:00
Eddie Williams,1,"TikTok has lost all my respect. It is clear that they will only push who they want to be successful on the app and is determined to block whomever they choose to. Their policies are unfair, and their appeals process is trash. I will NEVER sell another item through them again.",2025-05-10 15:49:22
aryo adiwoso,1,"aplikasi terburuk, banyak malingnya. Tidak aman.",2025-05-10 15:32:01
Khristopha Muhammad,1,The transition from Tokopedia Seller Center app to the new Tokopedia & TikTok Seller Center App for me is awful. The new app forces me as an existing user to learn the new app all over again. It's not at all intuitive as the previous app whereas with the old app I can learn about the app in just a day. It's just so frustrating... Right now I am not as eager to sell thru Tokopedia. I hope the company or app developer will do something about this... AND FAST!!!,2025-05-10 14:39:34
sear,1,"do not install this app, trust me",2025-05-10 14:39:17
Dhenden Lobete,5,Really nice and recomendable flatform,2025-05-10 14:14:03
Mario Setijadarma,1,"YANG BENAR SJ, UANG CAIR SMP 6 HARI, HARI KE 5 TIBA2 BERUBAH NAMBAH 1HARI LAGI, JUJUR JAUH BERUBAH JADI RIBET TOKPED SEKARANG STELAH KE TIKTOK!! USELESS APPS! TIDAK MEMBANTU SELLER! MALAH LEBIH RIBET DAN BANYAK MASALAH, DARI PAKET YANG HARUSNYA DIJADWALKAN PICKUP, TERNYATA DI KURIR STATUS HARUS DROP OFF, PENCAIRAN DANA DARI BUYER 6HARI?! HARI KE 5 TIBA2 BUYER KOMPLAIN DAN UANG DI RETURN BARANG HILANG! PENJUAL BANYAK DIRUGIKAN.",2025-05-10 11:05:51
Luki,1,Habis merger makin tolol,2025-05-10 10:21:16
Kalaivanis Book,5,super work,2025-05-10 09:44:04
Willy Indra,1,sampah!! kembalikan tokopedia seller yang lama saja,2025-05-10 09:40:26
Amana Sarip,5,Super helpful. Thank you tiktok Seller center for giving us this opportunity ☺️,2025-05-10 08:57:14
Irvan Van,1,jualan langsung drop sejak integrasi. Shadow ban disini. gila bener,2025-05-10 08:33:18
cold ocha,1,"Tolonglah, permudah kami para seller. Tampilkan aja terang2an admin fee per produk. Jangan kita disuruh cari di tabel, sangat tidak praktis. Tampilkan ajandisamping harga, berapa total potongan admin. Permudah kami jualan, jangan dipersulit.",2025-05-10 07:22:41
DAMAI TACKLE STORE,5,good,2025-05-10 06:40:12
Dwi Mohamad Irwansyah,1,"buruk, produk saya tidak tampil di tokopedia dan penjualan menurun. tidak bisa juga dikembalikan ke tokopedia seller seperti semula. sangat sangat buruk",2025-05-10 05:43:33
